message;severity;node;stamp;location
"Oh no! I hit the wall! (Clamping from [x=9,258048, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.474074043";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,258048, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.467700880";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,284416, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.466710541";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,284416, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.457916755";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,284416, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.452170248";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,310783, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.451251213";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,310783, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.441683324";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,310783, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.435533751";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,337150, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.434892748";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,337150, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.425414216";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,337150, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.419850493";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,363517, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.418669316";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,363517, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.409490847";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,363517, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.403669430";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,389884, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.402301022";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,389884, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.393463123";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,389884, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.388117829";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,416251, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.386934217";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,416251, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.377284454";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,416251, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.371750767";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,442619, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.370975852";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,442619, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.361983914";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,442619, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.356093287";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,468986, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.354708528";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,468986, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.345744272";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,468986, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.339597604";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,495353, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.338785099";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,495353, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.329282703";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,495353, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.323422172";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,521720, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.322332377";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,521720, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.313346720";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,521720, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.307410988";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,548087, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.306333355";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,548087, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.297440413";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,548087, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.291406057";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,574454, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.290383086";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,574454, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.281335363";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,574454, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.276026598";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,600822, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.275060395";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,600822, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.265919897";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,600822, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.259949371";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,627189, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.258660952";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,627189, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.249679774";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,627189, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.243541643";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,653556, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.242325309";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,653556, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.233366263";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,653556, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.228235552";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,679923, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.227211730";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,679923, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.218026800";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,679923, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.211727376";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,706290, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.210852193";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,706290, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.202075699";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,706290, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.195512179";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,732657, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.194524645";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,732657, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.185755034";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,732657, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.180013407";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,759025, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.179114149";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,759025, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.170285377";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,759025, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.163879092";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,785392, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.162767876";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,785392, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.154231002";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,785392, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.147741902";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,811759, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.146368344";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,811759, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.137835136";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,811759, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.131324806";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,838126, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.130937660";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,838126, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.121922828";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,838126, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.116160853";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,864493, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.114550440";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,864493, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.105785548";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,864493, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.099481304";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,890860, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.099016823";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,890860, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.089851960";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,890860, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.083805560";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,917228, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.083151543";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,917228, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.073654546";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,917228, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.067305409";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,943595, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.066215173";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,943595, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.057455911";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,943595, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.051817968";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,969962, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.050306772";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,969962, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.042227656";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,969962, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.035568347";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,996329, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.034399433";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,996329, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.025990118";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=9,996329, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.019809066";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,022696, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.019046935";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,022696, y=-0,018132])";"30";"turtlesim2.sim";"1696262621.009716381";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,022696, y=-0,018132])";"30";"turtlesim1.sim";"1696262621.004003147";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,049063, y=-0,018132])";"30";"turtlesim3.sim";"1696262621.002468036";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,049063, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.993654052";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,049063, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.988291716";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,075431, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.987186281";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,075431, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.977914968";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,075431, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.972029872";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,101798, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.970832004";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,101798, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.961716934";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,101798, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.956047853";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,128165, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.954712977";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,128165, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.945364720";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,128165, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.939842024";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,154532, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.939302651";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,154532, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.929479222";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,154532, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.923428455";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,180899, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.922304575";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,180899, y=-0,018132])";"30";"turtlesim2.sim";"1696262620.913260479";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,180899, y=-0,018132])";"30";"turtlesim1.sim";"1696262620.907304069";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
"Oh no! I hit the wall! (Clamping from [x=10,207266, y=-0,018132])";"30";"turtlesim3.sim";"1696262620.907125383";"/home/ilyusha/ros2_ws/src/ros_tutorials/turtlesim/src/turtle.cpp:update:260"
